date,province,city,category,commodity,price,usdprice,priceflag,pricetype
15/07/2015,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),87.41,0.8587,actual,Retail
15/07/2015,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),78.06,0.7669,actual,Retail
15/07/2015,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",483.33,4.7483,actual,Retail
15/07/2015,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),180.00,1.7683,actual,Retail
15/07/2015,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),182.00,1.788,actual,Retail
15/07/2015,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),157.67,1.549,actual,Retail
15/07/2015,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",71.79,0.7053,actual,Retail
15/07/2015,PUNJAB,Lahore,cereals and tubers,Rice (coarse),60.71,0.5964,actual,Retail
15/07/2015,PUNJAB,Lahore,cereals and tubers,Wheat flour,38.10,0.3743,actual,Retail
15/07/2015,PUNJAB,Lahore,"meat, fish and eggs",Eggs,87.09,0.8556,actual,Retail
